display_name,ValorBaixa,DtLancamento,IdFilial
Alto de palmas,"15.000,00",2026-01-20,7
La 33,"16.000,00",2026-01-20,9
Viva Envigado,"3.000,00",2026-01-20,18
San Bernardo,"3.000,00",2026-01-20,34
Viva Barranquilla,"3.000,00",2026-01-20,21
Ciudadela Sabaneta,"15.000,00",2026-01-20,50
Plaza Campestre,"10.000,00",2026-01-20,44
Intermedia,"10.000,00",2026-01-23,1
Pepe Sierra,"10.000,00",2026-01-23,32
Alto de palmas,"3.000,00",2026-01-23,7
Intermedia,"24.900,00",2026-01-23,1
Unicentro,"3.000,00",2026-01-23,30
Niquia,"14.000,02",2026-01-23,16
Oviedo,"54.000,00",2026-01-23,14
City Plaza,"25.000,00",2026-01-23,6
Park1433,"3.000,00",2026-01-23,45
Sabaneta,"58.000,05",2026-01-23,4
Los Colores,"224.900,00",2026-01-23,17
El Edén,"6.000,00",2026-01-23,52
Connecta 26,"24.900,00",2026-01-23,22
Aves Maria,"14.000,02",2026-01-23,35
Outlet,"3.000,00",2026-01-23,47
Tesoro,"3.000,00",2026-01-23,3
FIC 48 CD DEL RIO,"3.000,00",2026-01-20,68
Las Palmas Bio 26,"3.000,00",2026-01-20,46
Epic Pereira,"3.000,00",2026-01-20,51
La 33,"6.000,00",2026-01-20,9
Colina,"170.000,00",2026-01-20,31
Ciudadela Sabaneta,"3.000,00",2026-01-20,50
Sabaneta,"249.900,00",2026-01-21,4
Ciudadela Sabaneta,"224.900,00",2026-01-21,50
Ciudadela Sabaneta,"249.900,00",2026-01-21,50
Sabaneta,"219.900,00",2026-01-21,4
Campestre,"219.900,00",2026-01-21,5
El Edén,"249.900,00",2026-01-21,52
Éxito San Diego,"249.900,00",2026-01-21,57
City Plaza,"249.900,00",2026-01-21,6
C.C Parque La Colina,"249.900,00",2026-01-21,60
Alto de palmas,"249.900,00",2026-01-21,7
FIC 48 CD DEL RIO,"169.900,00",2026-01-28,68
Los Molinos,"3.000,00",2026-01-28,48
La 33,"20.000,02",2026-01-28,9
Laureles,"219.900,00",2026-01-28,8
Inferior,"3.000,00",2026-01-28,12
Éxito Poblado,"8.000,00",2026-01-28,27
Pepe Sierra,"1,00",2026-01-28,32
C.C Parque La Colina,"7.000,01",2026-01-28,60
Niquia,"3.000,00",2026-01-28,16
La 33,"8.000,00",2026-01-28,9
Niquia,"3.000,00",2026-01-28,16
Cortezza,"11.000,00",2026-01-28,24
Laureles,"3.000,00",2026-01-28,8
C.C Parque La Colina,"14.000,02",2026-01-28,60
Los Molinos,"3.000,00",2026-01-28,48
Pepe Sierra,"10.000,00",2026-01-28,32
CC Florida,"20.000,37",2026-01-23,43
Pepe Sierra,"6.000,00",2026-01-23,32
Tesoro,"11.000,00",2026-01-23,3
Viva Palmas,"36.000,05",2026-01-23,40
Viva Barranquilla,"399.900,00",2026-01-23,21
Santafe Bogota,"14.000,02",2026-01-23,13
Éxito Poblado,"6.000,00",2026-01-23,27
La 33,"9.000,00",2026-01-23,9
Plaza Campestre,"3.000,00",2026-01-23,44
Tesoro,"24.900,00",2026-01-23,3
Pepe Sierra,"11.000,00",2026-01-23,32
Campestre,"13.000,00",2026-01-23,5
City Plaza,"3.000,00",2026-01-23,6
Altos Del Prado,"3.000,00",2026-01-23,19
Laureles,"20.000,00",2026-01-23,8
Park1433,"20.000,00",2026-01-23,45
Los Molinos,"224.900,00",2026-01-21,48
La 33,"249.900,00",2026-01-21,9
C.C Parque La Colina,"24.900,00",2026-01-20,60
Atlantis,"399.900,00",2026-01-20,20
Unicentro,"199.900,00",2026-01-20,30
Intermedia,"249.900,00",2026-01-21,1
Las Palmas Bio 26,"249.900,00",2026-01-21,46
Intermedia,"180.000,00",2026-01-21,1
Intermedia,"129.900,00",2026-01-21,1
Las Palmas Bio 26,"224.900,00",2026-01-21,46
La 33,"129.900,00",2026-01-21,9
Belen,"249.900,00",2026-01-21,10
Sabaneta,"249.900,00",2026-01-21,4
Ciudadela Sabaneta,"249.900,00",2026-01-21,50
Ciudadela Sabaneta,"109.900,00",2026-01-21,50
Epic Pereira,"199.900,00",2026-01-21,51
Campestre,"249.900,00",2026-01-21,5
Sabaneta,"249.900,00",2026-01-21,4
Sabaneta,"224.900,00",2026-01-21,4
Epic Pereira,"199.900,00",2026-01-21,51
Epic Pereira,"249.900,00",2026-01-21,51
Campestre,"249.900,00",2026-01-21,5
El Edén,"249.900,00",2026-01-21,52
La 33,"129.900,00",2026-01-21,9
La 33,"249.900,00",2026-01-21,9
La 33,"129.900,00",2026-01-21,9
Belen,"249.900,00",2026-01-21,10
Santafe Bogota,"219.900,00",2026-01-21,13
Santafe Bogota,"249.900,00",2026-01-21,13
La 33,"7.000,01",2026-01-20,9
Los Colores,"6.000,00",2026-01-20,17
Pepe Sierra,"399.900,00",2026-01-28,32
Viva Barranquilla,"3.000,00",2026-01-28,21
San Bernardo,"14.000,02",2026-01-28,34
Aves Maria,"3.000,00",2026-01-28,35
Niquia,"3.000,00",2026-01-28,16
Plaza Rio Grande,"6.000,00",2026-01-28,23
Plaza Rio Grande,"8.000,00",2026-01-28,23
Aves Maria,"3.000,00",2026-01-28,35
Atlantis,"10.000,00",2026-01-28,20
Atlantis,"8.000,00",2026-01-28,20
Atlantis,"8.000,00",2026-01-28,20
San Bernardo,"3.000,00",2026-01-28,34
Los Colores,"20.000,01",2026-01-28,17
Belen,"45.000,05",2026-01-28,10
Las Palmas Bio 26,"219.900,00",2026-01-28,46
Pepe Sierra,"11.000,00",2026-01-28,32
Las Palmas Bio 26,"12.000,01",2026-01-20,46
Park1433,"6.000,00",2026-01-20,45
Plaza Campestre,"199.900,00",2026-01-20,44
Ciudadela Sabaneta,"29.000,01",2026-01-20,50
C.C Parque La Colina,"14.000,02",2026-01-20,60
Pepe Sierra,"18.000,02",2026-01-20,32
Connecta 26,"14.000,02",2026-01-20,22
Altos Del Prado,"21.000,03",2026-01-20,19
Tesoro,"180.000,00",2026-01-21,3
Éxito San Diego,"129.900,00",2026-01-21,57
City Plaza,"120.000,00",2026-01-21,6
Alto de palmas,"109.900,00",2026-01-21,7
Tesoro,"219.900,00",2026-01-21,3
Tesoro,"249.900,00",2026-01-21,3
Outlet,"249.900,00",2026-01-21,47
Tesoro,"249.900,00",2026-01-21,3
Pepe Sierra,"399.900,00",2026-01-28,32
Viva Envigado,"3.000,00",2026-01-28,18
City Plaza,"9.000,00",2026-01-28,6
Connecta 26,"219.900,00",2026-01-28,22
La 33,"6.000,00",2026-01-28,9
Viva Envigado,"180.000,00",2026-01-28,18
Viva Barranquilla,"3.000,00",2026-01-28,21
Pepe Sierra,"14.000,02",2026-01-28,32
Inferior,"3.000,00",2026-01-28,12
Ciudadela Sabaneta,"3.000,00",2026-01-28,50
La 33,"3.000,00",2026-01-28,9
Cedro Bolivar,"24.900,00",2026-01-28,33
Ciudadela Sabaneta,"24.900,00",2026-01-28,50
Sabaneta,"11.000,00",2026-01-28,4
Campestre,"8.000,00",2026-01-28,5
Tesoro,"3.000,00",2026-01-28,3
Tesoro,"6.000,00",2026-01-23,3
Éxito Poblado,"12.000,00",2026-01-23,27
Viva Barranquilla,"7.000,01",2026-01-23,21
Niquia,"14.000,02",2026-01-23,16
Ciudadela Sabaneta,"6.000,00",2026-01-23,50
Colina,"22.000,01",2026-01-23,31
Los Molinos,"24.900,00",2026-01-23,48
Viva Barranquilla,"3.000,00",2026-01-23,21
City Plaza,"2.379.900,00",2026-01-23,6
Oviedo,"3.000,00",2026-01-23,14
Los Colores,"3.000,00",2026-01-23,17
Laureles,"3.000,00",2026-01-23,8
Sabaneta,"3.000,00",2026-01-23,4
Sabaneta,"3.000,00",2026-01-23,4
Unicentro,"8.500,00",2026-01-23,30
Las Palmas Bio 26,"11.500,00",2026-01-23,46
Sabaneta,"129.900,00",2026-01-21,4
Campestre,"249.900,00",2026-01-21,5
El Edén,"249.900,00",2026-01-21,52
Campestre,"249.900,00",2026-01-21,5
El Edén,"249.900,00",2026-01-21,52
Campestre,"249.900,00",2026-01-21,5
Campestre,"249.900,00",2026-01-21,5
Mall Gran Via,"249.900,00",2026-01-21,53
Campestre,"109.900,00",2026-01-21,5
Mall Gran Via,"224.900,00",2026-01-21,53
Mall Gran Via,"219.900,00",2026-01-21,53
Mall Gran Via,"109.900,00",2026-01-21,53
Alto de palmas,"249.900,00",2026-01-21,7
Alto de palmas,"249.900,00",2026-01-21,7
Alto de palmas,"249.900,00",2026-01-21,7
Alto de palmas,"180.000,00",2026-01-21,7
Éxito San Diego,"249.900,00",2026-01-21,57
Éxito San Diego,"129.900,00",2026-01-21,57
City Plaza,"249.900,00",2026-01-21,6
Corporate Center,"219.900,00",2026-01-21,61
Laureles,"249.900,00",2026-01-21,8
Laureles,"249.900,00",2026-01-21,8
Laureles,"180.000,00",2026-01-21,8
Laureles,"219.900,00",2026-01-21,8
Sabaneta,"224.900,00",2026-01-21,4
Epic Pereira,"249.900,00",2026-01-21,51
Laureles,"219.900,00",2026-01-21,8
Belen,"249.900,00",2026-01-21,10
Belen,"249.900,00",2026-01-21,10
Belen,"129.900,00",2026-01-21,10
La 33,"249.900,00",2026-01-21,9
Oviedo,"109.900,00",2026-01-21,14
Oviedo,"109.900,00",2026-01-21,14
Oviedo,"249.900,00",2026-01-21,14
Oviedo,"224.900,00",2026-01-21,14
San Lucas,"249.900,00",2026-01-21,15
San Lucas,"249.900,00",2026-01-21,15
San Lucas,"249.900,00",2026-01-21,15
San Lucas,"249.900,00",2026-01-21,15
San Lucas,"224.900,00",2026-01-21,15
Niquia,"249.900,00",2026-01-21,16
Niquia,"219.900,00",2026-01-21,16
Niquia,"224.900,00",2026-01-21,16
Viva Envigado,"129.900,00",2026-01-21,18
Viva Envigado,"249.900,00",2026-01-21,18
Viva Envigado,"129.900,00",2026-01-21,18
Viva Envigado,"129.900,00",2026-01-21,18
Plaza Rio Grande,"12.000,01",2026-01-23,23
Ciudadela Sabaneta,"3.000,00",2026-01-23,50
CC Florida,"1,00",2026-01-23,43
Mall Gran Via,"3.000,00",2026-01-23,53
Connecta 26,"14.000,02",2026-01-23,22
Connecta 26,"13.000,01",2026-01-23,22
Campestre,"219.900,00",2026-01-23,5
Cortezza,"6.000,00",2026-01-23,24
C.C Parque La Colina,"3.000,00",2026-01-23,60
Aves Maria,"3.000,00",2026-01-23,35
Viva Envigado,"8.500,00",2026-01-23,18
Sabaneta,"3.000,00",2026-01-23,4
Ciudadela Sabaneta,"3.000,00",2026-01-23,50
Sabaneta,"19.000,00",2026-01-23,4
Colina,"30.000,00",2026-01-23,31
Sabaneta,"14.000,00",2026-01-23,4
Viva Envigado,"249.900,00",2026-01-21,18
Belen,"129.900,00",2026-01-21,10
Inferior,"219.900,00",2026-01-21,12
Santafe Bogota,"219.900,00",2026-01-21,13
Santafe Bogota,"249.900,00",2026-01-21,13
Santafe Bogota,"249.900,00",2026-01-21,13
Oviedo,"249.900,00",2026-01-21,14
San Lucas,"249.900,00",2026-01-21,15
Niquia,"249.900,00",2026-01-21,16
Niquia,"100.000,00",2026-01-21,16
Los Colores,"100.000,00",2026-01-21,17
Los Colores,"224.900,00",2026-01-21,17
Altos Del Prado,"249.900,00",2026-01-21,19
Atlantis,"249.900,00",2026-01-21,20
Atlantis,"249.900,00",2026-01-21,20
Atlantis,"7.000,01",2026-01-21,20
Ciudadela Sabaneta,"129.900,00",2026-01-24,50
Epic Pereira,"249.900,00",2026-01-24,51
Viva Barranquilla,"399.900,00",2026-01-23,21
Éxito Poblado,"3.000,00",2026-01-23,27
San Bernardo,"6.000,00",2026-01-23,34
Connecta 26,"7.000,01",2026-01-23,22
Aves Maria,"3.000,00",2026-01-23,35
Connecta 26,"10.000,00",2026-01-23,22
Laureles,"3.000,00",2026-01-23,8
C.C Parque La Colina,"249.900,00",2026-01-23,60
Corporate Center,"15.000,00",2026-01-23,61
Ciudadela Sabaneta,"3.000,00",2026-01-23,50
Aves Maria,"10.000,00",2026-01-23,35
Parque Arboleda,"62.900,00",2026-01-23,54
City Plaza,"10.000,00",2026-01-23,6
Corporate Center,"7.000,01",2026-01-23,61
Plaza Rio Grande,"249.900,00",2026-01-21,23
Cortezza,"180.000,00",2026-01-21,24
Oviedo,"109.900,00",2026-01-21,14
Niquia,"249.900,00",2026-01-21,16
Niquia,"129.900,00",2026-01-21,16
Los Colores,"249.900,00",2026-01-21,17
Los Colores,"249.900,00",2026-01-21,17
Viva Envigado,"180.000,00",2026-01-21,18
Viva Envigado,"249.900,00",2026-01-21,18
Viva Envigado,"129.900,00",2026-01-21,18
Altos Del Prado,"249.900,00",2026-01-21,19
Altos Del Prado,"249.900,00",2026-01-21,19
Atlantis,"249.900,00",2026-01-21,20
Niquia,"3.000,00",2026-01-21,16
Connecta 26,"249.900,00",2026-01-21,22
Éxito Poblado,"249.900,00",2026-01-21,27
Laureles,"10.000,00",2026-01-28,8
Cortezza,"7.000,01",2026-01-28,24
Belen,"3.000,00",2026-01-28,10
Viva Envigado,"24.900,00",2026-01-28,18
Las Palmas Bio 26,"3.000,00",2026-01-28,46
CC Florida,"3.000,00",2026-01-28,43
Connecta 26,"10.000,00",2026-01-28,22
Los Colores,"3.000,00",2026-01-28,17
Alto de palmas,"21.000,00",2026-01-28,7
Los Colores,"3.000,00",2026-01-28,17
C.C Parque La Colina,"24.900,00",2026-01-28,60
Epic Pereira,"18.000,00",2026-01-28,51
Epic Pereira,"8.000,00",2026-01-28,51
La 33,"16.000,00",2026-01-28,9
Epic Pereira,"8.000,00",2026-01-28,51
Laureles,"3.000,00",2026-01-28,8
Éxito Poblado,"249.900,00",2026-01-21,27
Connecta 80,"219.900,00",2026-01-21,28
Connecta 80,"180.000,00",2026-01-21,28
Colina,"249.900,00",2026-01-21,31
Viva Envigado,"249.900,00",2026-01-21,18
Viva Envigado,"109.900,00",2026-01-21,18
Viva Envigado,"249.900,00",2026-01-21,18
Viva Envigado,"224.900,00",2026-01-21,18
Viva Barranquilla,"249.900,00",2026-01-21,21
Viva Barranquilla,"249.900,00",2026-01-21,21
Viva Barranquilla,"199.900,00",2026-01-21,21
Plaza Rio Grande,"249.900,00",2026-01-21,23
Plaza Rio Grande,"219.900,00",2026-01-21,23
Cortezza,"249.900,00",2026-01-21,24
Cortezza,"100.000,00",2026-01-21,24
C.C Parque La Colina,"3.000,00",2026-01-21,60
Aves Maria,"24.900,00",2026-01-28,35
Sabaneta,"8.000,00",2026-01-28,4
Cedro Bolivar,"249.900,00",2026-01-28,33
Atlantis,"249.900,00",2026-01-28,20
Las Palmas Bio 26,"224.900,00",2026-01-29,46
Tesoro,"180.000,00",2026-01-29,3
Tesoro,"249.900,00",2026-01-29,3
Los Molinos,"249.900,00",2026-01-29,48
Sabaneta,"249.900,00",2026-01-29,4
Ciudadela Sabaneta,"249.900,00",2026-01-29,50
Sabaneta,"224.900,00",2026-01-29,4
Epic Pereira,"199.900,00",2026-01-29,51
Epic Pereira,"249.900,00",2026-01-29,51
Campestre,"249.900,00",2026-01-29,5
Campestre,"219.900,00",2026-01-29,5
Mall Gran Via,"249.900,00",2026-01-29,53
Plaza Rio Grande,"249.900,00",2026-01-21,23
Belen,"249.900,00",2026-01-21,10
Inferior,"249.900,00",2026-01-21,12
Inferior,"219.900,00",2026-01-21,12
Inferior,"219.900,00",2026-01-21,12
Inferior,"109.900,00",2026-01-21,12
Altos Del Prado,"249.900,00",2026-01-21,19
Atlantis,"249.900,00",2026-01-21,20
Atlantis,"249.900,00",2026-01-21,20
Atlantis,"249.900,00",2026-01-21,20
Connecta 26,"249.900,00",2026-01-21,22
Plaza Rio Grande,"129.900,00",2026-01-21,23
Unicentro,"180.000,00",2026-01-21,30
Viva Barranquilla,"18.000,00",2026-01-21,21
Pepe Sierra,"249.900,00",2026-01-21,32
San Bernardo,"249.900,00",2026-01-21,34
City Plaza,"249.900,00",2026-01-29,6
City Plaza,"249.900,00",2026-01-29,6
Corporate Center,"219.900,00",2026-01-29,61
Laureles,"224.900,00",2026-01-29,8
La 33,"249.900,00",2026-01-29,9
Belen,"249.900,00",2026-01-29,10
San Lucas,"249.900,00",2026-01-29,15
Plaza Campestre,"24.900,00",2026-01-28,44
Éxito San Diego,"224.900,00",2026-01-28,57
San Lucas,"219.900,00",2026-01-28,15
Los Colores,"199.900,00",2026-01-28,17
Connecta 26,"22.000,02",2026-01-28,22
Los Colores,"24.900,00",2026-01-28,17
Alto de palmas,"3.000,00",2026-01-28,7
Ciudadela Sabaneta,"3.000,00",2026-01-28,50
Ciudadela Sabaneta,"179.900,00",2026-01-23,50
FIC 48 CD DEL RIO,"3.000,00",2026-01-23,68
City Plaza,"3.000,00",2026-01-23,6
Los Colores,"3.000,00",2026-01-23,17
Inferior,"10.000,00",2026-01-23,12
Sabaneta,"120.000,00",2026-01-24,4
Plaza Rio Grande,"8.000,00",2026-01-23,23
Unicentro,"10.000,00",2026-01-23,30
Atlantis,"249.900,00",2026-01-23,20
Campanella Plaza,"399.900,00",2026-01-23,29
Las Palmas Bio 26,"249.900,00",2026-01-24,46
CC Arkadia,"249.900,00",2026-01-24,67
Outlet,"224.900,00",2026-01-24,47
Intermedia,"219.900,00",2026-01-24,1
Tesoro,"249.900,00",2026-01-24,3
Tesoro,"249.900,00",2026-01-24,3
San Bernardo,"109.900,00",2026-01-21,34
Plaza Rio Grande,"249.900,00",2026-01-21,23
Plaza Rio Grande,"249.900,00",2026-01-21,23
Plaza Rio Grande,"224.900,00",2026-01-21,23
Unicentro,"180.000,00",2026-01-21,30
Colina,"219.900,00",2026-01-21,31
Pepe Sierra,"219.900,00",2026-01-21,32
Pepe Sierra,"219.900,00",2026-01-21,32
San Bernardo,"109.900,00",2026-01-21,34
Aves Maria,"249.900,00",2026-01-21,35
Colina,"6.000,00",2026-01-21,31
Pepe Sierra,"8.000,00",2026-01-21,32
Viva Palmas,"199.900,00",2026-01-21,40
Viva Palmas,"249.900,00",2026-01-21,40
Niquia,"3.000,00",2026-01-21,16
Viva Palmas,"249.900,00",2026-01-21,40
Aves Maria,"3.000,00",2026-01-28,35
City Plaza,"3.000,00",2026-01-28,6
Corporate Center,"9.900,00",2026-01-28,61
City Plaza,"3.000,00",2026-01-28,6
Sabaneta,"22.000,01",2026-01-28,4
Niquia,"3.000,00",2026-01-28,16
Cedro Bolivar,"24.900,00",2026-01-28,33
Aves Maria,"1,00",2026-01-28,35
Sabaneta,"12.000,01",2026-01-28,4
Connecta 26,"8.000,00",2026-01-28,22
Alto de palmas,"3.000,00",2026-01-28,7
Pepe Sierra,"15.000,00",2026-01-28,32
La 33,"6.000,00",2026-01-28,9
Belen,"7.000,01",2026-01-28,10
Santafe Bogota,"14.000,02",2026-01-28,13
Cedro Bolivar,"29.000,01",2026-01-28,33
Tesoro,"249.900,00",2026-01-24,3
Campestre,"180.000,00",2026-01-24,5
City Plaza,"249.900,00",2026-01-24,6
City Plaza,"224.900,00",2026-01-24,6
La 33,"219.900,00",2026-01-24,9
La 33,"109.900,00",2026-01-24,9
La 33,"249.900,00",2026-01-24,9
Santafe Bogota,"219.900,00",2026-01-24,13
Santafe Bogota,"219.900,00",2026-01-24,13
Oviedo,"249.900,00",2026-01-24,14
San Lucas,"219.900,00",2026-01-24,15
San Lucas,"249.900,00",2026-01-24,15
Niquia,"180.000,00",2026-01-24,16
Niquia,"249.900,00",2026-01-24,16
Los Colores,"180.000,00",2026-01-24,17
Campestre,"6.000,00",2026-01-23,5
Intermedia,"219.900,00",2026-01-29,1
Intermedia,"249.900,00",2026-01-29,1
Intermedia,"249.900,00",2026-01-29,1
Las Palmas Bio 26,"249.900,00",2026-01-29,46
Los Molinos,"249.900,00",2026-01-29,48
Sabaneta,"129.900,00",2026-01-29,4
Sabaneta,"109.900,00",2026-01-29,4
Sabaneta,"219.900,00",2026-01-29,4
Sabaneta,"249.900,00",2026-01-29,4
Ciudadela Sabaneta,"249.900,00",2026-01-29,50
City Plaza,"249.900,00",2026-01-29,6
City Plaza,"219.900,00",2026-01-29,6
Outlet,"3.000,00",2026-01-28,47
Epic Pereira,"15.000,01",2026-01-28,51
CC Florida,"224.900,00",2026-01-21,43
CC Florida,"224.900,00",2026-01-21,43
Plaza Campestre,"249.900,00",2026-01-21,44
Plaza Campestre,"249.900,00",2026-01-21,44
Pepe Sierra,"249.900,00",2026-01-21,32
Pepe Sierra,"219.900,00",2026-01-21,32
Pepe Sierra,"249.900,00",2026-01-21,32
Connecta 80,"219.900,00",2026-01-21,28
Unicentro,"199.900,00",2026-01-21,30
Unicentro,"199.900,00",2026-01-21,30
Pepe Sierra,"219.900,00",2026-01-21,32
Pepe Sierra,"249.900,00",2026-01-21,32
Pepe Sierra,"219.900,00",2026-01-21,32
Pepe Sierra,"219.900,00",2026-01-21,32
Viva Palmas,"249.900,00",2026-01-21,40
Viva Palmas,"249.900,00",2026-01-21,40
Niquia,"12.000,01",2026-01-28,16
San Lucas,"25.000,00",2026-01-28,15
Santafe Bogota,"24.900,00",2026-01-28,13
C.C Parque La Colina,"24.900,00",2026-01-28,60
Cedro Bolivar,"14.000,02",2026-01-28,33
Viva Barranquilla,"6.000,00",2026-01-28,21
Sabaneta,"7.000,01",2026-01-28,4
C.C Parque La Colina,"219.900,00",2026-01-28,60
Viva Envigado,"15.000,00",2026-01-28,18
Aves Maria,"10.000,00",2026-01-28,35
FIC 48 CD DEL RIO,"6.000,00",2026-01-28,68
City Plaza,"12.000,01",2026-01-28,6
Cortezza,"399.900,00",2026-01-28,24
Sabaneta,"3.000,00",2026-01-28,4
Aves Maria,"16.000,00",2026-01-28,35
Oviedo,"6.000,00",2026-01-28,14
Viva Palmas,"199.900,00",2026-01-21,40
Viva Palmas,"249.900,00",2026-01-21,40
Viva Palmas,"249.900,00",2026-01-21,40
Viva Palmas,"219.900,00",2026-01-21,40
CC Florida,"109.900,00",2026-01-21,43
CC Florida,"129.900,00",2026-01-21,43
CC Florida,"129.900,00",2026-01-21,43
CC Florida,"249.900,00",2026-01-21,43
San Bernardo,"249.900,00",2026-01-21,34
San Bernardo,"219.900,00",2026-01-21,34
San Bernardo,"129.900,00",2026-01-21,34
Aves Maria,"180.000,00",2026-01-21,35
Cortezza,"219.900,00",2026-01-21,24
Connecta 80,"219.900,00",2026-01-21,28
CC Florida,"3.000,00",2026-01-21,43
Niquia,"3.000,00",2026-01-21,16
Colina,"14.000,02",2026-01-23,31
Oviedo,"18.000,02",2026-01-23,14
Alto de palmas,"24.900,00",2026-01-23,7
Viva Palmas,"3.000,00",2026-01-23,40
Sabaneta,"15.000,00",2026-01-23,4
C.C Parque La Colina,"20.000,00",2026-01-23,60
Atlantis,"3.000,00",2026-01-23,20
Sabaneta,"27.000,00",2026-01-23,4
Oviedo,"10.000,00",2026-01-23,14
Intermedia,"249.900,00",2026-01-24,1
Sabaneta,"249.900,00",2026-01-24,4
Niquia,"3.000,00",2026-01-23,16
La 33,"9.000,00",2026-01-23,9
Viva Envigado,"3.000,00",2026-01-23,18
Laureles,"18.000,01",2026-01-23,8
El Edén,"24.900,00",2026-01-23,52
Plaza Campestre,"30.000,02",2026-01-28,44
Sabaneta,"3.000,00",2026-01-28,4
San Bernardo,"10.000,00",2026-01-28,34
Los Molinos,"16.000,03",2026-01-28,48
San Lucas,"3.000,00",2026-01-28,15
Connecta 26,"14.000,02",2026-01-28,22
Connecta 80,"14.000,02",2026-01-28,28
Pepe Sierra,"3.000,00",2026-01-28,32
Corporate Center,"14.000,02",2026-01-28,61
Sabaneta,"3.000,00",2026-01-28,4
Corporate Center,"16.000,03",2026-01-28,61
Park1433,"10.000,00",2026-01-28,45
Los Colores,"3.000,00",2026-01-28,17
Parque Fabricato,"24.900,00",2026-01-28,56
Belen,"3.000,00",2026-01-28,10
Campestre,"3.000,00",2026-01-21,5
La 33,"3.000,00",2026-01-21,9
Viva Palmas,"180.000,00",2026-01-21,40
Plaza Campestre,"249.900,00",2026-01-21,44
Plaza Campestre,"249.900,00",2026-01-21,44
Plaza Campestre,"249.900,00",2026-01-21,44
Plaza Campestre,"249.900,00",2026-01-21,44
Plaza Campestre,"249.900,00",2026-01-21,44
Plaza Campestre,"249.900,00",2026-01-21,44
Aves Maria,"3.000,00",2026-01-21,35
Los Colores,"3.000,00",2026-01-21,17
Campestre,"14.000,02",2026-01-21,5
Oviedo,"11.000,00",2026-01-21,14
Intermedia,"20.000,03",2026-01-21,1
Corporate Center,"3.000,00",2026-01-21,61
Aves Maria,"6.000,00",2026-01-21,35
Colina,"15.000,00",2026-01-23,31
Los Molinos,"249.900,00",2026-01-24,48
Los Molinos,"249.900,00",2026-01-24,48
Tesoro,"249.900,00",2026-01-24,3
Sabaneta,"249.900,00",2026-01-24,4
Sabaneta,"249.900,00",2026-01-24,4
Niquia,"14.000,02",2026-01-23,16
Las Palmas Bio 26,"179.900,00",2026-01-23,46
Tesoro,"24.900,00",2026-01-23,3
La 33,"10.000,00",2026-01-23,9
Oviedo,"14.000,02",2026-01-23,14
Colina,"8.500,00",2026-01-23,31
CC Florida,"3.000,00",2026-01-23,43
CC Florida,"3.000,00",2026-01-23,43
Corporate Center,"6.000,00",2026-01-23,61
Belen,"21.000,00",2026-01-23,10
Belen,"6.000,00",2026-01-28,10
Cedro Bolivar,"6.000,00",2026-01-28,33
Unicentro,"8.500,00",2026-01-28,30
Viva Envigado,"399.900,00",2026-01-28,18
Plaza Campestre,"30.000,01",2026-01-28,44
Laureles,"6.000,00",2026-01-28,8
Atlantis,"219.900,00",2026-01-28,20
Viva Barranquilla,"3.000,00",2026-01-28,21
Unicentro,"6.000,00",2026-01-28,30
Atlantis,"14.000,02",2026-01-28,20
Los Colores,"10.000,00",2026-01-28,17
Oviedo,"14.000,02",2026-01-28,14
Belen,"3.000,00",2026-01-28,10
Los Colores,"3.000,00",2026-01-28,17
City Plaza,"3.000,00",2026-01-28,6
San Lucas,"14.000,02",2026-01-28,15
Colina,"15.000,00",2026-01-21,31
Atlantis,"6.000,00",2026-01-21,20
San Bernardo,"219.900,00",2026-01-21,34
Intermedia,"24.900,00",2026-01-21,1
Los Colores,"3.000,00",2026-01-21,17
Connecta 80,"11.000,00",2026-01-21,28
Campestre,"13.000,00",2026-01-21,5
El Edén,"18.000,02",2026-01-21,52
FIC 48 CD DEL RIO,"3.000,00",2026-01-21,68
Corporate Center,"7.200,00",2026-01-21,61
Niquia,"6.000,00",2026-01-21,16
Campestre,"10.000,00",2026-01-21,5
Atlantis,"18.000,02",2026-01-21,20
Oviedo,"7.000,01",2026-01-21,14
Pepe Sierra,"7.000,01",2026-01-21,32
La 33,"15.000,00",2026-01-28,9
Ciudadela Sabaneta,"17.000,01",2026-01-28,50
Santafe Bogota,"24.900,00",2026-01-28,13
Inferior,"224.900,00",2026-01-29,12
Inferior,"219.900,00",2026-01-29,12
Santafe Bogota,"249.900,00",2026-01-29,13
Santafe Bogota,"219.900,00",2026-01-29,13
Santafe Bogota,"219.900,00",2026-01-29,13
Niquia,"249.900,00",2026-01-29,16
Niquia,"224.900,00",2026-01-29,16
Niquia,"224.900,00",2026-01-29,16
Oviedo,"8.000,00",2026-01-28,14
Oviedo,"3.000,00",2026-01-28,14
Las Palmas Bio 26,"3.000,00",2026-01-28,46
Las Palmas Bio 26,"3.000,00",2026-01-28,46
Parque Fabricato,"219.900,00",2026-01-29,56
Oviedo,"14.000,02",2026-01-23,14
City Plaza,"224.900,00",2026-01-24,6
Alto de palmas,"249.900,00",2026-01-24,7
Alto de palmas,"249.900,00",2026-01-24,7
Laureles,"249.900,00",2026-01-24,8
Campestre,"249.900,00",2026-01-24,5
La 33,"249.900,00",2026-01-24,9
La 33,"249.900,00",2026-01-24,9
La 33,"224.900,00",2026-01-24,9
La 33,"249.900,00",2026-01-24,9
Inferior,"249.900,00",2026-01-24,12
